minute,event,team_player_id,match_id
70,yellow card,10.0,366
45+3,yellow card,13.0,366
28,yellow card,27.0,366
14,yellow card,5.0,366
90+2,red card,6.0,366
87,corner,6.0,366
84,corner,24.0,366
83,corner,9.0,366
71,corner,1.0,366
66,corner,25.0,366
58,corner,35.0,366
55,corner,7.0,366
51,corner,25.0,366
33,corner,3.0,366
19,corner,5.0,366
19,corner,9.0,366
7,corner,1.0,366
80,goal,4.0,366
80,assist,12.0,366
33,goal,36.0,366
33,assist,26.0,366
59,offside,6.0,366
40,offside,9.0,366
32,offside,13.0,366
85,sub on,11.0,366
85,sub off,10.0,366
78,sub on,37.0,366
78,sub off,36.0,366
74,sub on,31.0,366
74,sub off,30.0,366
62,sub on,33.0,366
62,sub off,32.0,366
61,sub on,4.0,366
61,sub off,3.0,366
45,sub on,6.0,366
45,sub off,5.0,366
90+3,yellow card,64.0,341
82,yellow card,50.0,341
71,yellow card,45.0,341
68,yellow card,66.0,341
49,yellow card,69.0,341
34,yellow card,48.0,341
80,corner,74.0,341
54,corner,65.0,341
52,corner,52.0,341
49,corner,63.0,341
44,corner,50.0,341
41,corner,65.0,341
38,corner,64.0,341
16,corner,70.0,341
14,corner,43.0,341
17,goal,66.0,341
37,offside,71.0,341
89,sub on,72.0,341
89,sub off,71.0,341
85,sub on,51.0,341
85,sub off,50.0,341
79,sub on,67.0,341
79,sub off,66.0,341
78,sub on,53.0,341
78,sub off,52.0,341
70,sub on,74.0,341
70,sub off,,341
80,yellow card,109.0,326
90+3,corner,88.0,326
90+2,corner,102.0,326
90+1,corner,88.0,326
90,corner,81.0,326
84,corner,84.0,326
75,corner,107.0,326
75,corner,102.0,326
64,corner,101.0,326
61,corner,82.0,326
59,corner,105.0,326
57,corner,103.0,326
55,corner,88.0,326
54,corner,84.0,326
46,corner,104.0,326
37,corner,104.0,326
21,corner,108.0,326
20,corner,82.0,326
6,goal,105.0,326
53,own goal,103.0,326
74,offside,110.0,326
49,offside,93.0,326
35,offside,92.0,326
34,offside,110.0,326
26,offside,114.0,326
22,offside,84.0,326
3,offside,84.0,326
87,sub on,91.0,326
87,sub off,90.0,326
80,sub on,111.0,326
80,sub off,110.0,326
74,sub on,94.0,326
74,sub off,93.0,326
73,sub on,109.0,326
73,sub off,108.0,326
66,sub on,113.0,326
66,sub off,112.0,326
65,sub on,87.0,326
65,sub off,86.0,326
86,yellow card,135.0,300
77,yellow card,151.0,300
59,yellow card,146.0,300
41,yellow card,128.0,300
88,corner,127.0,300
78,corner,145.0,300
75,corner,148.0,300
71,corner,146.0,300
56,corner,127.0,300
53,corner,134.0,300
51,corner,124.0,300
45+2,corner,144.0,300
34,corner,126.0,300
28,corner,148.0,300
25,corner,126.0,300
25,corner,125.0,300
84,goal,137.0,300
84,assist,133.0,300
39,goal,153.0,300
39,assist,150.0,300
87,offside,145.0,300
16,offside,135.0,300
14,offside,136.0,300
84,sub on,149.0,300
84,sub off,148.0,300
76,sub on,156.0,300
76,sub off,155.0,300
66,sub on,137.0,300
66,sub off,136.0,300
61,sub on,133.0,300
61,sub off,132.0,300
25,sub on,131.0,300
25,sub off,130.0,300
87,corner,169.0,281
81,corner,196.0,281
79,corner,187.0,281
62,corner,190.0,281
48,corner,186.0,281
43,corner,170.0,281
9,corner,169.0,281
72,goal,176.0,281
72,assist,180.0,281
56,offside,175.0,281
14,offside,175.0,281
84,sub on,179.0,281
84,sub off,178.0,281
80,sub on,188.0,281
80,sub off,187.0,281
80,sub on,192.0,281
80,sub off,191.0,281
79,sub on,196.0,281
79,sub off,,281
69,sub on,176.0,281
69,sub off,175.0,281
61,sub on,171.0,281
61,sub off,170.0,281
53,yellow card,231.0,260
50,yellow card,241.0,260
27,yellow card,234.0,260
69,corner,237.0,260
32,corner,238.0,260
30,corner,237.0,260
17,corner,232.0,260
5,corner,238.0,260
84,goal,236.0,260
84,assist,,260
39,goal,216.0,260
11,goal,216.0,260
62,offside,241.0,260
28,offside,241.0,260
80,sub on,217.0,260
80,sub off,216.0,260
72,sub on,219.0,260
72,sub off,218.0,260
62,sub on,239.0,260
62,sub off,238.0,260
45,sub on,236.0,260
45,sub off,235.0,260
25,sub on,231.0,260
25,sub off,230.0,260
25,sub on,209.0,260
25,sub off,208.0,260
89,yellow card,253.0,231
81,yellow card,272.0,231
62,yellow card,276.0,231
37,yellow card,269.0,231
27,yellow card,256.0,231
90+1,corner,255.0,231
84,corner,251.0,231
79,corner,256.0,231
65,corner,252.0,231
56,corner,269.0,231
53,corner,270.0,231
52,corner,269.0,231
48,corner,256.0,231
43,corner,277.0,231
30,corner,252.0,231
16,corner,272.0,231
63,goal,254.0,231
63,assist,261.0,231
17,goal,251.0,231
17,assist,258.0,231
6,goal,257.0,231
6,assist,254.0,231
33,offside,260.0,231
24,offside,252.0,231
3,offside,254.0,231
83,sub on,278.0,231
83,sub off,277.0,231
81,sub on,259.0,231
81,sub off,258.0,231
78,sub on,274.0,231
78,sub off,273.0,231
70,sub on,250.0,231
70,sub off,249.0,231
64,sub on,255.0,231
64,sub off,254.0,231
58,sub on,281.0,231
58,sub off,280.0,231
90+1,yellow card,304.0,212
28,yellow card,316.0,212
26,yellow card,318.0,212
90,corner,317.0,212
88,corner,315.0,212
75,corner,313.0,212
61,corner,319.0,212
61,corner,311.0,212
54,corner,298.0,212
44,corner,319.0,212
43,corner,315.0,212
35,corner,315.0,212
26,corner,314.0,212
24,corner,315.0,212
21,corner,295.0,212
17,corner,314.0,212
5,corner,301.0,212
90+3,goal,322.0,212
74,goal,322.0,212
74,assist,319.0,212
62,goal,293.0,212
62,assist,300.0,212
36,goal,300.0,212
36,assist,297.0,212
40,offside,300.0,212
4,offside,321.0,212
86,sub on,304.0,212
86,sub off,303.0,212
86,sub on,320.0,212
86,sub off,319.0,212
79,sub on,299.0,212
79,sub off,298.0,212
76,sub on,317.0,212
76,sub off,316.0,212
57,sub on,324.0,212
57,sub off,323.0,212
45,sub on,303.0,212
45,sub off,302.0,212
83,yellow card,361.0,200
80,yellow card,339.0,200
51,yellow card,356.0,200
90,corner,,200
89,corner,356.0,200
82,corner,356.0,200
79,corner,353.0,200
79,corner,363.0,200
72,corner,334.0,200
71,corner,342.0,200
64,corner,356.0,200
62,corner,362.0,200
59,corner,362.0,200
55,corner,339.0,200
53,corner,353.0,200
45+2,corner,340.0,200
35,corner,353.0,200
26,corner,356.0,200
10,corner,362.0,200
7,corner,337.0,200
45,goal,341.0,200
45,assist,347.0,200
13,goal,344.0,200
13,assist,347.0,200
90,offside,335.0,200
50,offside,364.0,200
89,sub on,338.0,200
89,sub off,337.0,200
86,sub on,343.0,200
86,sub off,342.0,200
76,sub on,345.0,200
76,sub off,344.0,200
66,sub on,363.0,200
66,sub off,362.0,200
65,sub on,365.0,200
65,sub off,364.0,200
61,sub on,359.0,200
61,sub off,358.0,200
90+3,yellow card,406.0,184
71,yellow card,378.0,184
36,yellow card,398.0,184
36,yellow card,382.0,184
81,corner,398.0,184
62,corner,396.0,184
61,corner,397.0,184
58,corner,397.0,184
53,corner,378.0,184
52,corner,396.0,184
29,corner,378.0,184
20,corner,377.0,184
18,corner,399.0,184
2,goal,387.0,184
2,assist,388.0,184
90+5,offside,388.0,184
90+2,offside,406.0,184
34,offside,387.0,184
7,offside,385.0,184
82,sub on,404.0,184
82,sub off,403.0,184
82,sub on,383.0,184
82,sub off,382.0,184
72,sub on,406.0,184
72,sub off,405.0,184
69,sub on,386.0,184
69,sub off,385.0,184
67,sub on,402.0,184
67,sub off,401.0,184
90+5,yellow card,449.0,164
81,yellow card,451.0,164
40,yellow card,447.0,164
72,corner,428.0,164
60,corner,450.0,164
59,corner,446.0,164
57,corner,429.0,164
33,corner,440.0,164
21,corner,443.0,164
21,corner,446.0,164
19,corner,443.0,164
12,corner,443.0,164
9,corner,441.0,164
8,corner,442.0,164
7,corner,440.0,164
7,corner,442.0,164
48,offside,429.0,164
45,offside,426.0,164
44,offside,452.0,164
80,sub on,431.0,164
80,sub off,430.0,164
79,sub on,448.0,164
79,sub off,447.0,164
71,sub on,453.0,164
71,sub off,452.0,164
71,sub on,425.0,164
71,sub off,424.0,164
45,sub on,445.0,164
45,sub off,444.0,164
57,yellow card,486.0,141
55,yellow card,492.0,141
54,yellow card,469.0,141
6,yellow card,466.0,141
86,corner,485.0,141
83,corner,492.0,141
83,corner,485.0,141
80,corner,471.0,141
80,corner,462.0,141
76,corner,482.0,141
74,corner,468.0,141
52,corner,492.0,141
45+1,corner,461.0,141
41,corner,486.0,141
37,corner,482.0,141
36,corner,486.0,141
19,corner,485.0,141
18,corner,463.0,141
18,corner,470.0,141
17,corner,462.0,141
10,corner,481.0,141
4,corner,468.0,141
47,offside,470.0,141
1,offside,492.0,141
82,sub on,467.0,141
82,sub off,466.0,141
77,sub on,488.0,141
77,sub off,487.0,141
72,sub on,473.0,141
72,sub off,472.0,141
69,sub on,490.0,141
69,sub off,489.0,141
58,sub on,494.0,141
58,sub off,493.0,141
74,yellow card,530.0,122
64,yellow card,508.0,122
49,yellow card,528.0,122
39,yellow card,527.0,122
90,corner,507.0,122
80,corner,527.0,122
42,corner,529.0,122
41,corner,525.0,122
38,corner,505.0,122
25,corner,532.0,122
25,corner,526.0,122
60,goal,514.0,122
29,goal,513.0,122
29,assist,509.0,122
71,offside,512.0,122
50,offside,513.0,122
44,offside,513.0,122
87,sub on,506.0,122
87,sub off,505.0,122
85,sub on,536.0,122
85,sub off,535.0,122
83,sub on,531.0,122
83,sub off,530.0,122
72,sub on,511.0,122
72,sub off,510.0,122
59,sub on,534.0,122
59,sub off,533.0,122
75,yellow card,554.0,104
63,yellow card,569.0,104
49,yellow card,574.0,104
32,yellow card,575.0,104
86,corner,556.0,104
83,corner,569.0,104
78,corner,571.0,104
34,corner,573.0,104
30,corner,548.0,104
24,corner,548.0,104
7,corner,575.0,104
5,corner,549.0,104
87,goal,560.0,104
87,assist,558.0,104
36,goal,581.0,104
1,goal,557.0,104
1,assist,556.0,104
38,own goal,575.0,104
79,offside,558.0,104
62,offside,554.0,104
56,offside,558.0,104
83,sub on,555.0,104
83,sub off,554.0,104
80,sub on,,104
80,sub off,571.0,104
70,sub on,553.0,104
70,sub off,552.0,104
67,sub on,580.0,104
67,sub off,579.0,104
56,sub on,576.0,104
56,sub off,575.0,104
45,sub on,560.0,104
45,sub off,559.0,104
89,yellow card,624.0,80
71,yellow card,613.0,80
30,yellow card,590.0,80
9,yellow card,612.0,80
79,corner,,80
35,corner,614.0,80
18,goal,600.0,80
85,sub on,624.0,80
85,sub off,,80
82,sub on,618.0,80
82,sub off,617.0,80
81,sub on,599.0,80
81,sub off,598.0,80
79,sub on,621.0,80
79,sub off,620.0,80
71,sub on,596.0,80
71,sub off,595.0,80
59,sub on,602.0,80
59,sub off,601.0,80
85,yellow card,637.0,61
69,yellow card,638.0,61
60,yellow card,667.0,61
60,yellow card,636.0,61
55,yellow card,658.0,61
40,yellow card,655.0,61
24,yellow card,657.0,61
58,red card,,61
36,corner,656.0,61
29,corner,659.0,61
76,goal,636.0,61
76,assist,639.0,61
49,goal,646.0,61
10,goal,665.0,61
10,assist,664.0,61
84,sub on,647.0,61
84,sub off,646.0,61
70,sub on,660.0,61
70,sub off,659.0,61
64,sub on,642.0,61
64,sub off,641.0,61
62,sub on,645.0,61
62,sub off,644.0,61
61,sub on,666.0,61
61,sub off,665.0,61
61,sub on,663.0,61
61,sub off,662.0,61
74,yellow card,686.0,54
71,yellow card,698.0,54
67,yellow card,696.0,54
36,yellow card,697.0,54
33,yellow card,683.0,54
16,goal,681.0,54
16,assist,688.0,54
11,goal,689.0,54
85,offside,688.0,54
86,sub on,703.0,54
86,sub off,702.0,54
85,sub on,680.0,54
85,sub off,679.0,54
76,sub on,687.0,54
76,sub off,686.0,54
68,sub on,708.0,54
68,sub off,707.0,54
68,sub on,706.0,54
68,sub off,705.0,54
64,sub on,684.0,54
64,sub off,683.0,54
90+1,yellow card,729.0,35
60,yellow card,719.0,35
40,yellow card,747.0,35
32,yellow card,721.0,35
26,yellow card,751.0,35
23,yellow card,749.0,35
90+3,red card,729.0,35
64,corner,721.0,35
49,corner,,35
35,corner,727.0,35
33,corner,743.0,35
25,corner,746.0,35
6,corner,,35
65,goal,722.0,35
65,assist,723.0,35
50,goal,722.0,35
83,sub on,745.0,35
83,sub off,744.0,35
80,sub on,720.0,35
80,sub off,719.0,35
72,sub on,742.0,35
72,sub off,,35
71,sub on,724.0,35
71,sub off,723.0,35
61,sub on,729.0,35
61,sub off,728.0,35
61,sub on,750.0,35
61,sub off,749.0,35
87,yellow card,767.0,9
81,yellow card,774.0,9
66,yellow card,786.0,9
52,yellow card,788.0,9
45+1,yellow card,764.0,9
82,corner,787.0,9
63,corner,782.0,9
19,corner,782.0,9
12,corner,764.0,9
11,corner,761.0,9
75,goal,771.0,9
75,assist,772.0,9
30,goal,766.0,9
88,offside,783.0,9
60,offside,793.0,9
85,sub on,770.0,9
85,sub off,769.0,9
79,sub on,787.0,9
79,sub off,786.0,9
69,sub on,767.0,9
69,sub off,766.0,9
64,sub on,795.0,9
64,sub off,794.0,9
64,sub on,789.0,9
64,sub off,788.0,9
60,sub on,774.0,9
60,sub off,773.0,9
90+1,yellow card,809.0,368
49,yellow card,812.0,368
48,yellow card,830.0,368
9,yellow card,806.0,368
90+3,corner,807.0,368
74,corner,817.0,368
73,corner,808.0,368
68,corner,806.0,368
68,corner,806.0,368
67,corner,805.0,368
64,corner,808.0,368
47,corner,806.0,368
45,corner,829.0,368
31,corner,806.0,368
20,corner,826.0,368
13,corner,826.0,368
78,goal,813.0,368
78,assist,815.0,368
71,goal,813.0,368
71,assist,810.0,368
16,goal,811.0,368
16,assist,813.0,368
58,offside,817.0,368
48,offside,815.0,368
24,offside,814.0,368
11,offside,829.0,368
84,sub on,807.0,368
84,sub off,806.0,368
80,sub on,816.0,368
80,sub off,815.0,368
79,sub on,836.0,368
79,sub off,835.0,368
76,sub on,818.0,368
76,sub off,817.0,368
58,sub on,833.0,368
58,sub off,832.0,368
45,sub on,838.0,368
45,sub off,837.0,368
90+11,yellow card,874.0,347
90+9,yellow card,858.0,347
90+6,yellow card,873.0,347
72,yellow card,871.0,347
61,yellow card,854.0,347
90+7,red card,875.0,347
79,corner,867.0,347
67,corner,866.0,347
58,corner,866.0,347
57,corner,847.0,347
45+1,corner,854.0,347
18,corner,867.0,347
15,corner,868.0,347
63,goal,878.0,347
63,assist,874.0,347
66,offside,859.0,347
59,offside,854.0,347
51,offside,858.0,347
33,offside,874.0,347
28,offside,878.0,347
19,offside,856.0,347
88,sub on,879.0,347
88,sub off,878.0,347
74,sub on,872.0,347
74,sub off,871.0,347
70,sub on,877.0,347
70,sub off,876.0,347
64,sub on,855.0,347
64,sub off,854.0,347
61,sub on,853.0,347
61,sub off,852.0,347
61,sub on,857.0,347
61,sub off,856.0,347
82,yellow card,895.0,330
71,yellow card,890.0,330
29,yellow card,893.0,330
1,yellow card,912.0,330
90+3,corner,916.0,330
89,corner,890.0,330
62,corner,918.0,330
48,corner,909.0,330
36,corner,889.0,330
18,corner,896.0,330
80,goal,921.0,330
80,assist,920.0,330
69,goal,920.0,330
69,assist,918.0,330
28,goal,900.0,330
64,offside,900.0,330
58,offside,900.0,330
9,offside,920.0,330
81,sub on,898.0,330
81,sub off,897.0,330
77,sub on,901.0,330
77,sub off,900.0,330
76,sub on,919.0,330
76,sub off,918.0,330
54,sub on,915.0,330
54,sub off,914.0,330
45,sub on,913.0,330
45,sub off,912.0,330
13,sub on,892.0,330
13,sub off,891.0,330
67,yellow card,937.0,307
24,yellow card,939.0,307
28,red card,962.0,307
90,corner,953.0,307
86,corner,956.0,307
85,corner,952.0,307
78,corner,932.0,307
75,corner,958.0,307
70,corner,957.0,307
65,corner,953.0,307
64,corner,958.0,307
54,corner,,307
42,corner,932.0,307
38,corner,935.0,307
32,corner,932.0,307
20,corner,932.0,307
6,corner,954.0,307
45+3,goal,956.0,307
45+3,assist,964.0,307
34,goal,945.0,307
34,assist,942.0,307
87,sub on,938.0,307
87,sub off,937.0,307
82,sub on,,307
82,sub off,960.0,307
77,sub on,959.0,307
77,sub off,958.0,307
76,sub on,936.0,307
76,sub off,935.0,307
67,sub on,940.0,307
67,sub off,939.0,307
62,sub on,965.0,307
62,sub off,964.0,307
13,yellow card,1001.0,279
11,yellow card,981.0,279
46,corner,976.0,279
45+3,corner,1000.0,279
39,corner,,279
29,corner,996.0,279
16,corner,1004.0,279
69,goal,986.0,279
69,assist,982.0,279
36,goal,1000.0,279
36,assist,1004.0,279
30,goal,1006.0,279
30,assist,1000.0,279
26,goal,985.0,279
26,assist,986.0,279
17,goal,983.0,279
17,assist,986.0,279
90,offside,981.0,279
64,offside,1007.0,279
51,offside,985.0,279
32,offside,987.0,279
86,sub on,980.0,279
86,sub off,979.0,279
86,sub on,998.0,279
86,sub off,997.0,279
68,sub on,1005.0,279
68,sub off,1004.0,279
64,sub on,1002.0,279
64,sub off,1001.0,279
56,sub on,984.0,279
56,sub off,983.0,279
44,sub on,975.0,279
44,sub off,974.0,279
90+1,yellow card,1047.0,256
89,yellow card,1050.0,256
89,yellow card,1022.0,256
86,yellow card,1016.0,256
83,yellow card,1040.0,256
77,yellow card,1017.0,256
54,yellow card,1041.0,256
34,yellow card,1043.0,256
47,red card,1043.0,256
25,red card,1015.0,256
81,corner,1039.0,256
81,corner,1044.0,256
75,corner,1050.0,256
72,corner,1039.0,256
68,corner,1039.0,256
67,corner,1038.0,256
66,corner,1040.0,256
63,corner,1040.0,256
38,corner,1018.0,256
31,corner,1039.0,256
24,corner,1039.0,256
13,corner,1040.0,256
10,corner,1015.0,256
9,corner,1022.0,256
61,goal,1024.0,256
61,assist,1026.0,256
57,offside,1024.0,256
22,offside,1048.0,256
85,sub on,1047.0,256
85,sub off,1046.0,256
78,sub on,1025.0,256
78,sub off,1024.0,256
74,sub on,1050.0,256
74,sub off,1049.0,256
61,sub on,1042.0,256
61,sub off,1041.0,256
45,sub on,1020.0,256
45,sub off,1019.0,256
27,sub on,1028.0,256
27,sub off,1027.0,256
90+3,yellow card,1062.0,237
82,yellow card,1061.0,237
71,yellow card,1086.0,237
65,yellow card,1063.0,237
60,yellow card,1059.0,237
58,yellow card,1079.0,237
45+3,yellow card,1069.0,237
45+2,yellow card,1084.0,237
90+5,corner,1087.0,237
90+2,corner,1081.0,237
90,corner,1083.0,237
88,corner,1060.0,237
86,corner,1086.0,237
76,corner,1086.0,237
53,corner,1084.0,237
52,corner,1077.0,237
52,corner,1081.0,237
45+1,corner,1079.0,237
44,corner,1064.0,237
41,corner,1059.0,237
36,corner,1084.0,237
35,corner,1086.0,237
28,corner,1077.0,237
21,corner,1077.0,237
14,corner,1078.0,237
9,corner,1079.0,237
6,corner,1059.0,237
90+5,offside,1069.0,237
75,offside,1069.0,237
69,offside,1069.0,237
29,offside,1061.0,237
78,sub on,1083.0,237
78,sub off,1082.0,237
70,sub on,1065.0,237
70,sub off,1064.0,237
69,sub on,1068.0,237
69,sub off,1067.0,237
63,sub on,1090.0,237
63,sub off,,237
55,sub on,1085.0,237
55,sub off,1084.0,237
87,yellow card,1121.0,213
76,yellow card,1122.0,213
73,yellow card,1129.0,213
71,corner,1105.0,213
64,corner,1120.0,213
39,corner,1119.0,213
36,corner,1100.0,213
32,corner,1099.0,213
23,corner,1129.0,213
26,goal,1110.0,213
25,goal,1108.0,213
25,assist,1107.0,213
48,offside,1110.0,213
40,offside,1100.0,213
90,sub on,1109.0,213
90,sub off,1108.0,213
83,sub on,1111.0,213
83,sub off,1110.0,213
74,sub on,1104.0,213
74,sub off,1103.0,213
73,sub on,1126.0,213
73,sub off,1125.0,213
59,sub on,1132.0,213
59,sub off,1131.0,213
54,sub on,1128.0,213
54,sub off,1127.0,213
90+1,yellow card,1170.0,197
88,yellow card,1148.0,197
87,yellow card,1172.0,197
36,yellow card,1160.0,197
20,yellow card,1164.0,197
70,red card,,197
85,corner,1163.0,197
81,corner,1140.0,197
80,corner,1144.0,197
74,corner,1172.0,197
67,corner,1140.0,197
57,corner,1159.0,197
53,corner,1144.0,197
39,corner,1148.0,197
39,corner,1151.0,197
25,corner,1140.0,197
13,corner,1167.0,197
6,corner,1142.0,197
3,corner,1160.0,197
3,corner,1168.0,197
65,goal,1171.0,197
65,assist,1169.0,197
34,goal,1149.0,197
34,assist,1152.0,197
75,offside,1151.0,197
43,offside,1168.0,197
42,offside,1149.0,197
29,offside,1168.0,197
88,sub on,1150.0,197
88,sub off,1149.0,197
82,sub on,1153.0,197
82,sub off,1152.0,197
73,sub on,1165.0,197
73,sub off,1164.0,197
72,sub on,1146.0,197
72,sub off,1145.0,197
45,sub on,1169.0,197
45,sub off,1168.0,197
28,sub on,1163.0,197
28,sub off,1162.0,197
90+4,yellow card,1188.0,187
80,yellow card,1187.0,187
46,yellow card,,187
24,yellow card,1211.0,187
90+1,corner,1182.0,187
90+1,corner,1183.0,187
90,corner,1187.0,187
53,corner,1190.0,187
39,corner,1189.0,187
32,corner,1205.0,187
25,corner,1203.0,187
12,corner,1213.0,187
2,corner,1203.0,187
88,goal,1195.0,187
88,assist,1191.0,187
15,goal,1194.0,187
15,assist,1195.0,187
90+2,offside,1191.0,187
78,offside,1195.0,187
34,offside,1216.0,187
83,sub on,1193.0,187
83,sub off,1192.0,187
79,sub on,1210.0,187
79,sub off,1209.0,187
71,sub on,1208.0,187
71,sub off,1207.0,187
68,sub on,1186.0,187
68,sub off,1185.0,187
58,sub on,1191.0,187
58,sub off,1190.0,187
42,sub on,1215.0,187
42,sub off,1214.0,187
61,yellow card,1233.0,167
50,yellow card,1255.0,167
46,yellow card,1232.0,167
38,yellow card,1254.0,167
90+3,corner,1231.0,167
68,corner,1254.0,167
53,corner,1226.0,167
53,corner,1232.0,167
52,corner,1233.0,167
45,corner,1257.0,167
90,offside,1237.0,167
55,offside,1262.0,167
33,offside,1235.0,167
26,offside,1261.0,167
21,offside,1262.0,167
11,offside,1237.0,167
10,offside,1261.0,167
9,offside,1237.0,167
83,sub on,1239.0,167
83,sub off,1238.0,167
83,sub on,1253.0,167
83,sub off,1252.0,167
79,sub on,1230.0,167
79,sub off,1229.0,167
68,sub on,1258.0,167
68,sub off,1257.0,167
66,sub on,1234.0,167
66,sub off,1233.0,167
42,sub on,1251.0,167
42,sub off,1250.0,167
90,yellow card,1306.0,144
64,yellow card,1307.0,144
33,yellow card,1280.0,144
87,corner,1303.0,144
86,corner,1284.0,144
78,corner,1273.0,144
74,corner,1273.0,144
68,corner,1294.0,144
45,corner,1296.0,144
23,corner,1294.0,144
22,corner,1297.0,144
15,corner,1295.0,144
7,corner,1300.0,144
5,corner,1302.0,144
84,goal,1285.0,144
84,assist,1275.0,144
40,goal,1281.0,144
40,assist,1274.0,144
7,goal,1280.0,144
7,assist,1283.0,144
49,offside,1306.0,144
26,offside,1283.0,144
1,offside,1275.0,144
80,sub on,1278.0,144
80,sub off,1277.0,144
76,sub on,1299.0,144
76,sub off,1298.0,144
75,sub on,1284.0,144
75,sub off,1283.0,144
73,sub on,1282.0,144
73,sub off,1281.0,144
71,sub on,1303.0,144
71,sub off,1302.0,144
60,sub on,1305.0,144
60,sub off,1304.0,144
84,yellow card,1321.0,128
77,yellow card,1348.0,128
57,yellow card,1343.0,128
21,yellow card,1323.0,128
90+4,corner,1344.0,128
90+1,corner,1344.0,128
88,corner,1344.0,128
81,corner,,128
77,corner,1321.0,128
76,corner,1348.0,128
63,corner,1340.0,128
54,corner,1339.0,128
44,corner,1343.0,128
44,corner,1349.0,128
43,corner,1339.0,128
43,corner,1322.0,128
33,corner,1344.0,128
28,corner,1349.0,128
28,corner,1344.0,128
24,corner,1343.0,128
19,corner,1343.0,128
15,corner,1340.0,128
11,corner,1341.0,128
3,corner,1340.0,128
84,offside,1347.0,128
48,offside,1349.0,128
74,sub on,,128
74,sub off,1351.0,128
74,sub on,1321.0,128
74,sub off,1320.0,128
65,sub on,1347.0,128
65,sub off,1346.0,128
62,sub on,1350.0,128
62,sub off,1349.0,128
59,sub on,1324.0,128
59,sub off,1323.0,128
59,sub on,1327.0,128
59,sub off,1326.0,128
86,yellow card,1386.0,101
42,yellow card,1387.0,101
90+3,corner,1363.0,101
84,corner,1362.0,101
81,corner,1361.0,101
80,corner,1365.0,101
71,corner,1368.0,101
68,corner,1363.0,101
61,corner,1362.0,101
90+3,goal,1374.0,101
90+3,assist,1373.0,101
90,goal,1370.0,101
90,assist,1374.0,101
64,goal,1374.0,101
64,assist,1372.0,101
58,goal,1391.0,101
58,assist,1394.0,101
38,goal,1374.0,101
38,assist,1373.0,101
9,goal,1373.0,101
9,assist,1362.0,101
33,offside,1391.0,101
15,offside,1385.0,101
8,offside,1391.0,101
7,offside,1374.0,101
83,sub on,1370.0,101
83,sub off,1369.0,101
79,sub on,,101
79,sub off,1392.0,101
68,sub on,1395.0,101
68,sub off,1394.0,101
67,sub on,1390.0,101
67,sub off,1389.0,101
63,sub on,1368.0,101
63,sub off,1367.0,101
63,sub on,1372.0,101
63,sub off,1371.0,101
80,yellow card,1430.0,96
80,yellow card,1424.0,96
68,yellow card,1426.0,96
58,yellow card,1431.0,96
55,yellow card,1434.0,96
48,corner,1425.0,96
24,corner,1426.0,96
90,goal,1417.0,96
90,assist,1415.0,96
14,goal,1435.0,96
14,assist,1436.0,96
56,offside,1415.0,96
18,offside,1430.0,96
75,sub on,1427.0,96
75,sub off,1426.0,96
75,sub on,1412.0,96
75,sub off,1411.0,96
70,sub on,1410.0,96
70,sub off,1409.0,96
65,sub on,1437.0,96
65,sub off,1436.0,96
56,sub on,1417.0,96
56,sub off,1416.0,96
43,sub on,1433.0,96
43,sub off,1432.0,96
87,yellow card,1465.0,78
82,yellow card,1446.0,78
42,yellow card,1450.0,78
38,yellow card,1469.0,78
87,red card,,78
34,corner,1447.0,78
25,corner,1465.0,78
72,goal,1458.0,78
72,assist,1448.0,78
3,goal,1457.0,78
68,offside,1449.0,78
69,sub on,1456.0,78
69,sub off,1455.0,78
69,sub on,1475.0,78
69,sub off,1474.0,78
56,sub on,1451.0,78
56,sub off,1450.0,78
51,sub on,1458.0,78
51,sub off,1457.0,78
45,sub on,1481.0,78
45,sub off,1469.0,78
46,sub on,1470.0,78
46,sub off,1476.0,78
89,yellow card,1517.0,55
50,yellow card,1513.0,55
33,yellow card,1516.0,55
84,goal,1501.0,55
84,assist,1497.0,55
47,goal,1501.0,55
47,assist,1499.0,55
4,goal,1499.0,55
63,offside,1521.0,55
85,sub on,1502.0,55
85,sub off,1501.0,55
78,sub on,1522.0,55
78,sub off,1521.0,55
76,sub on,1497.0,55
76,sub off,1496.0,55
68,sub on,1500.0,55
68,sub off,1499.0,55
65,sub on,1520.0,55
65,sub off,1519.0,55
61,sub on,1524.0,55
61,sub off,1523.0,55
90+3,yellow card,1568.0,31
75,yellow card,1564.0,31
43,yellow card,1565.0,31
39,yellow card,1540.0,31
34,yellow card,1569.0,31
90+1,corner,1560.0,31
90,corner,1556.0,31
89,corner,1559.0,31
69,corner,1557.0,31
69,corner,1557.0,31
61,corner,1556.0,31
35,corner,1558.0,31
35,corner,1568.0,31
29,corner,1537.0,31
27,corner,1535.0,31
12,corner,1561.0,31
11,corner,1534.0,31
4,corner,1558.0,31
79,goal,1544.0,31
79,assist,1543.0,31
58,offside,1569.0,31
27,offside,1568.0,31
13,offside,1567.0,31
82,sub on,1545.0,31
82,sub off,1544.0,31
80,sub on,1566.0,31
80,sub off,1565.0,31
70,sub on,1547.0,31
70,sub off,1546.0,31
64,sub on,1562.0,31
64,sub off,1561.0,31
60,sub on,1564.0,31
60,sub off,1563.0,31
57,sub on,1543.0,31
57,sub off,1542.0,31
