match_id,club_id,player_id,is_substitute
212,9,21.0,False
212,9,22.0,False
212,9,20.0,True
212,9,33.0,False
212,9,35.0,False
212,9,29.0,False
212,9,31.0,True
212,9,18.0,True
212,9,3.0,True
212,9,13.0,True
212,9,1.0,True
212,9,17.0,True
212,9,32.0,True
212,9,34.0,True
212,5,578.0,False
212,5,582.0,False
212,5,585.0,False
212,5,583.0,False
212,5,584.0,False
212,5,594.0,False
212,5,593.0,True
212,5,600.0,False
212,5,597.0,False
212,5,614.0,True
212,5,619.0,False
212,5,609.0,False
212,5,613.0,False
212,5,615.0,True
212,5,590.0,True
212,5,592.0,True
212,5,621.0,True
212,5,580.0,True
212,5,601.0,True
212,5,589.0,True
212,5,598.0,True
212,5,581.0,True
212,5,623.0,True
200,9,2.0,False
200,9,8.0,False
200,9,6.0,False
200,9,13.0,False
200,9,34.0,True
200,9,17.0,False
200,9,21.0,False
200,9,18.0,False
200,9,31.0,False
200,9,14.0,True
200,9,29.0,False
200,9,20.0,True
200,9,33.0,False
200,9,32.0,False
200,9,5.0,True
200,9,22.0,True
200,9,3.0,True
200,9,1.0,True
200,9,15.0,True
200,1,626.0,False
200,1,635.0,False
200,1,634.0,False
200,1,631.0,False
200,1,630.0,False
200,1,650.0,False
200,1,659.0,True
200,1,656.0,False
200,1,649.0,False
200,1,642.0,False
200,1,641.0,True
200,1,666.0,False
200,1,662.0,True
200,1,663.0,False
200,1,638.0,True
200,1,651.0,True
200,1,664.0,True
200,1,625.0,True
200,1,647.0,True
200,1,665.0,True
200,1,637.0,True
200,1,629.0,True
200,1,654.0,True
184,9,2.0,False
184,9,8.0,False
184,9,6.0,False
184,9,13.0,False
184,9,17.0,False
184,9,19.0,False
184,9,21.0,False
184,9,29.0,True
184,9,18.0,False
184,9,35.0,False
184,9,31.0,True
184,9,33.0,False
184,9,32.0,False
184,9,5.0,True
184,9,22.0,True
184,9,7.0,True
184,9,3.0,True
184,9,1.0,True
184,9,14.0,True
184,9,34.0,True
184,20,320.0,False
184,20,325.0,False
184,20,327.0,False
184,20,330.0,False
184,20,334.0,False
184,20,347.0,False
184,20,350.0,True
184,20,335.0,False
184,20,342.0,True
184,20,343.0,False
184,20,344.0,True
184,20,337.0,False
184,20,336.0,False
184,20,352.0,False
184,20,326.0,True
184,20,331.0,True
184,20,321.0,True
184,20,322.0,True
184,20,341.0,True
184,20,332.0,True
184,20,351.0,True
184,20,338.0,True
184,20,329.0,True
164,9,1.0,False
164,9,8.0,False
164,9,5.0,False
164,9,13.0,False
164,9,17.0,False
164,9,19.0,False
164,9,18.0,True
164,9,21.0,False
164,9,20.0,False
164,9,35.0,False
164,9,33.0,False
164,9,32.0,False
164,9,29.0,True
164,9,22.0,True
164,9,7.0,True
164,9,3.0,True
164,9,2.0,True
164,9,14.0,True
164,9,31.0,True
164,9,6.0,True
164,9,34.0,True
164,18,128.0,False
164,18,135.0,False
164,18,139.0,False
164,18,133.0,False
164,18,142.0,False
164,18,157.0,True
164,18,144.0,False
164,18,145.0,False
164,18,164.0,True
164,18,161.0,False
164,18,151.0,False
164,18,163.0,False
164,18,162.0,False
164,18,158.0,True
164,18,136.0,True
164,18,153.0,True
164,18,129.0,True
164,18,134.0,True
164,18,143.0,True
164,18,140.0,True
164,18,130.0,True
141,9,1.0,False
141,9,8.0,False
141,9,5.0,False
141,9,17.0,False
141,9,15.0,False
141,9,19.0,False
141,9,18.0,True
141,9,21.0,False
141,9,20.0,False
141,9,33.0,False
141,9,35.0,False
141,9,32.0,False
141,9,29.0,True
141,9,7.0,True
141,9,16.0,True
141,9,3.0,True
141,9,2.0,True
141,9,14.0,True
141,9,31.0,True
141,9,6.0,True
141,15,36.0,False
141,15,42.0,False
141,15,40.0,False
141,15,56.0,False
141,15,45.0,False
141,15,48.0,False
141,15,51.0,False
141,15,60.0,True
141,15,52.0,False
141,15,61.0,True
141,15,59.0,False
141,15,55.0,False
141,15,58.0,False
141,15,53.0,True
141,15,43.0,True
141,15,46.0,True
141,15,38.0,True
141,15,54.0,True
141,15,41.0,True
141,15,50.0,True
122,9,2.0,False
122,9,2.0,False
122,9,5.0,False
122,9,6.0,False
122,9,13.0,False
122,9,8.0,True
122,9,17.0,False
122,9,20.0,False
122,9,19.0,False
122,9,29.0,False
122,9,21.0,True
122,9,16.0,False
122,9,33.0,False
122,9,35.0,False
122,9,10.0,True
122,9,7.0,True
122,9,3.0,True
122,9,1.0,True
122,9,14.0,True
122,9,32.0,True
122,9,15.0,True
122,9,34.0,True
122,16,539.0,False
122,16,539.0,False
122,16,550.0,False
122,16,545.0,False
122,16,549.0,False
122,16,569.0,False
122,16,555.0,False
122,16,558.0,False
122,16,559.0,True
122,16,561.0,False
122,16,563.0,False
122,16,564.0,True
122,16,572.0,False
122,16,574.0,True
122,16,575.0,False
122,16,576.0,True
122,16,548.0,True
122,16,554.0,True
122,16,557.0,True
122,16,573.0,True
122,16,568.0,True
122,16,540.0,True
122,16,547.0,True
122,16,544.0,True
104,9,1.0,False
104,9,7.0,False
104,9,5.0,False
104,9,17.0,False
104,9,15.0,False
104,9,19.0,False
104,9,13.0,True
104,9,21.0,False
104,9,10.0,True
104,9,20.0,False
104,9,32.0,False
104,9,33.0,False
104,9,29.0,False
104,9,16.0,True
104,9,8.0,True
104,9,22.0,True
104,9,3.0,True
104,9,2.0,True
104,9,14.0,True
104,9,6.0,True
104,9,34.0,True
104,11,430.0,False
104,11,437.0,False
104,11,435.0,False
104,11,456.0,False
104,11,466.0,True
104,11,445.0,False
104,11,464.0,False
104,11,447.0,False
104,11,448.0,True
104,11,457.0,False
104,11,451.0,False
104,11,452.0,False
104,11,443.0,True
104,11,461.0,False
104,11,438.0,True
104,11,454.0,True
104,11,433.0,True
104,11,431.0,True
104,11,465.0,True
104,11,441.0,True
104,11,434.0,True
80,9,1.0,False
80,9,7.0,False
80,9,5.0,False
80,9,13.0,False
80,9,15.0,False
80,9,19.0,False
80,9,21.0,False
80,9,32.0,True
80,9,20.0,False
80,9,35.0,False
80,9,31.0,True
80,9,33.0,False
80,9,16.0,False
80,9,29.0,True
80,9,8.0,True
80,9,10.0,True
80,9,3.0,True
80,9,2.0,True
80,9,18.0,True
80,9,17.0,True
80,9,6.0,True
80,9,34.0,True
80,14,468.0,False
80,14,473.0,False
80,14,475.0,False
80,14,474.0,False
80,14,396.0,False
80,14,493.0,False
80,14,490.0,False
80,14,492.0,True
80,14,497.0,False
80,14,496.0,False
80,14,480.0,True
80,14,501.0,False
80,14,502.0,False
80,14,500.0,True
80,14,470.0,True
80,14,479.0,True
80,14,505.0,True
80,14,477.0,True
80,14,491.0,True
80,14,499.0,True
80,14,484.0,True
80,14,485.0,True
80,14,494.0,True
61,9,1.0,False
61,9,8.0,False
61,9,5.0,False
61,9,13.0,False
61,9,15.0,False
61,9,33.0,False
61,9,19.0,False
61,9,32.0,False
61,9,31.0,True
61,9,21.0,False
61,9,18.0,False
61,9,20.0,True
61,9,35.0,False
61,9,16.0,True
61,9,10.0,True
61,9,7.0,True
61,9,3.0,True
61,9,2.0,True
61,9,6.0,True
61,9,34.0,True
61,10,97.0,False
61,10,103.0,False
61,10,105.0,False
61,10,109.0,False
61,10,110.0,False
61,10,115.0,False
61,10,114.0,True
61,10,113.0,False
61,10,118.0,False
61,10,111.0,True
61,10,123.0,False
61,10,126.0,False
61,10,125.0,True
61,10,122.0,False
61,10,98.0,True
61,10,104.0,True
61,10,119.0,True
61,10,107.0,True
61,10,116.0,True
61,10,112.0,True
61,10,124.0,True
61,10,101.0,True
54,9,2.0,False
54,9,5.0,False
54,9,7.0,False
54,9,10.0,False
54,9,13.0,True
54,9,21.0,False
54,9,20.0,False
54,9,19.0,False
54,9,18.0,True
54,9,15.0,False
54,9,16.0,False
54,9,31.0,True
54,9,33.0,False
54,9,32.0,False
54,9,8.0,True
54,9,35.0,True
54,9,3.0,True
54,9,1.0,True
54,9,6.0,True
54,3,506.0,False
54,3,514.0,False
54,3,516.0,False
54,3,520.0,False
54,3,528.0,False
54,3,526.0,False
54,3,522.0,False
54,3,517.0,False
54,3,531.0,True
54,3,518.0,False
54,3,537.0,False
54,3,533.0,True
54,3,536.0,False
54,3,534.0,True
54,3,510.0,True
54,3,512.0,True
54,3,507.0,True
54,3,508.0,True
54,3,519.0,True
54,3,524.0,True
54,3,527.0,True
35,9,1.0,False
35,9,7.0,False
35,9,5.0,False
35,9,13.0,False
35,9,16.0,True
35,9,15.0,False
35,9,33.0,False
35,9,18.0,False
35,9,20.0,True
35,9,32.0,False
35,9,21.0,False
35,9,22.0,False
35,9,35.0,False
35,9,29.0,True
35,9,8.0,True
35,9,19.0,True
35,9,3.0,True
35,9,2.0,True
35,9,17.0,True
35,9,31.0,True
35,9,6.0,True
35,9,34.0,True
35,6,354.0,False
35,6,358.0,False
35,6,359.0,False
35,6,364.0,False
35,6,365.0,True
35,6,368.0,False
35,6,370.0,False
35,6,381.0,True
35,6,373.0,False
35,6,374.0,False
35,6,375.0,False
35,6,376.0,False
35,6,378.0,True
35,6,379.0,False
35,6,371.0,True
35,6,386.0,True
35,6,356.0,True
35,6,372.0,True
35,6,361.0,True
35,6,360.0,True
35,6,377.0,True
35,6,369.0,True
35,6,380.0,True
9,9,1.0,False
9,9,8.0,False
9,9,5.0,False
9,9,13.0,False
9,9,15.0,False
9,9,19.0,False
9,9,18.0,True
9,9,21.0,False
9,9,22.0,False
9,9,20.0,True
9,9,35.0,False
9,9,33.0,False
9,9,31.0,False
9,9,29.0,True
9,9,10.0,True
9,9,7.0,True
9,9,16.0,True
9,9,3.0,True
9,9,2.0,True
9,9,32.0,True
9,9,6.0,True
9,2,166.0,False
9,2,172.0,False
9,2,175.0,False
9,2,174.0,False
9,2,190.0,False
9,2,183.0,True
9,2,195.0,False
9,2,189.0,True
9,2,188.0,False
9,2,200.0,False
9,2,185.0,False
9,2,204.0,False
9,2,191.0,False
9,2,203.0,True
9,2,167.0,True
9,2,205.0,True
9,2,178.0,True
9,2,186.0,True
9,2,194.0,True
9,2,168.0,True
9,2,176.0,True
9,2,193.0,True
9,2,206.0,True
368,10,98.0,False
368,10,103.0,False
368,10,107.0,True
368,10,105.0,False
368,10,108.0,False
368,10,111.0,False
368,10,118.0,False
368,10,113.0,False
368,10,114.0,False
368,10,123.0,False
368,10,126.0,False
368,10,120.0,True
368,10,125.0,False
368,10,122.0,True
368,10,104.0,True
368,10,119.0,True
368,10,109.0,True
368,10,110.0,True
368,10,96.0,True
368,10,99.0,True
368,15,36.0,False
368,15,40.0,False
368,15,42.0,False
368,15,56.0,False
368,15,46.0,False
368,15,49.0,False
368,15,48.0,False
368,15,52.0,False
368,15,50.0,True
368,15,60.0,False
368,15,55.0,False
368,15,54.0,True
368,15,58.0,False
368,15,59.0,True
368,15,53.0,True
368,15,43.0,True
368,15,38.0,True
368,15,47.0,True
368,15,51.0,True
368,15,61.0,True
368,15,44.0,True
347,10,96.0,False
347,10,103.0,False
347,10,105.0,False
347,10,108.0,False
347,10,110.0,False
347,10,118.0,False
347,10,113.0,False
347,10,114.0,True
347,10,120.0,False
347,10,125.0,True
347,10,119.0,False
347,10,123.0,True
347,10,122.0,False
347,10,126.0,False
347,10,98.0,True
347,10,97.0,True
347,10,111.0,True
347,10,109.0,True
347,10,107.0,True
347,10,124.0,True
347,11,430.0,False
347,11,434.0,False
347,11,435.0,False
347,11,442.0,False
347,11,444.0,False
347,11,465.0,False
347,11,461.0,True
347,11,448.0,False
347,11,451.0,False
347,11,452.0,False
347,11,453.0,False
347,11,456.0,True
347,11,464.0,False
347,11,437.0,True
347,11,445.0,True
347,11,458.0,True
347,11,463.0,True
347,11,433.0,True
347,11,431.0,True
347,11,447.0,True
347,11,460.0,True
347,11,140.0,True
347,11,446.0,True
330,10,97.0,False
330,10,103.0,False
330,10,106.0,False
330,10,107.0,True
330,10,110.0,False
330,10,111.0,False
330,10,114.0,False
330,10,113.0,False
330,10,118.0,False
330,10,119.0,True
330,10,123.0,False
330,10,126.0,False
330,10,120.0,True
330,10,125.0,False
330,10,98.0,True
330,10,122.0,True
330,10,108.0,True
330,10,109.0,True
330,10,96.0,True
330,10,121.0,True
330,8,208.0,False
330,8,215.0,False
330,8,218.0,False
330,8,212.0,False
330,8,214.0,True
330,8,228.0,False
330,8,237.0,True
330,8,227.0,False
330,8,224.0,False
330,8,225.0,False
330,8,221.0,True
330,8,239.0,False
330,8,229.0,False
330,8,238.0,False
330,8,211.0,True
330,8,209.0,True
330,8,232.0,True
330,8,216.0,True
330,8,240.0,True
330,8,226.0,True
330,8,231.0,True
330,8,222.0,True
330,8,243.0,True
307,10,98.0,False
307,10,103.0,False
307,10,104.0,False
307,10,108.0,False
307,10,109.0,True
307,10,110.0,False
307,10,124.0,True
307,10,113.0,False
307,10,122.0,True
307,10,114.0,False
307,10,118.0,False
307,10,123.0,False
307,10,125.0,False
307,10,126.0,False
307,10,97.0,True
307,10,111.0,True
307,10,106.0,True
307,10,120.0,True
307,10,107.0,True
307,10,96.0,True
307,14,468.0,False
307,14,480.0,False
307,14,475.0,False
307,14,474.0,False
307,14,497.0,False
307,14,496.0,False
307,14,486.0,False
307,14,476.0,True
307,14,490.0,False
307,14,482.0,True
307,14,488.0,False
307,14,502.0,False
307,14,500.0,False
307,14,485.0,True
307,14,470.0,True
307,14,505.0,True
307,14,489.0,True
307,14,503.0,True
307,14,491.0,True
307,14,469.0,True
307,14,504.0,True
307,14,,True
279,10,97.0,False
279,10,96.0,True
279,10,103.0,False
279,10,104.0,False
279,10,108.0,False
279,10,111.0,False
279,10,110.0,True
279,10,118.0,False
279,10,113.0,False
279,10,120.0,False
279,10,119.0,True
279,10,123.0,False
279,10,126.0,False
279,10,125.0,False
279,10,98.0,True
279,10,109.0,True
279,10,107.0,True
279,10,124.0,True
279,10,121.0,True
279,10,117.0,True
279,17,387.0,False
279,17,394.0,False
279,17,407.0,False
279,17,405.0,False
279,17,426.0,True
279,17,410.0,False
279,17,411.0,False
279,17,396.0,False
279,17,416.0,True
279,17,404.0,False
279,17,406.0,False
279,17,401.0,True
279,17,425.0,False
279,17,423.0,False
279,17,389.0,True
279,17,390.0,True
279,17,397.0,True
279,17,402.0,True
279,17,421.0,True
279,17,392.0,True
279,17,419.0,True
256,10,96.0,False
256,10,103.0,False
256,10,104.0,False
256,10,110.0,False
256,10,111.0,False
256,10,126.0,True
256,10,114.0,False
256,10,113.0,False
256,10,118.0,False
256,10,123.0,False
256,10,124.0,True
256,10,122.0,False
256,10,125.0,False
256,10,97.0,True
256,10,98.0,True
256,10,119.0,True
256,10,108.0,True
256,10,109.0,True
256,10,106.0,True
256,10,120.0,True
256,10,107.0,True
256,10,112.0,True
256,9,1.0,False
256,9,8.0,False
256,9,5.0,False
256,9,13.0,False
256,9,15.0,False
256,9,17.0,True
256,9,19.0,False
256,9,18.0,False
256,9,21.0,False
256,9,31.0,False
256,9,32.0,True
256,9,33.0,False
256,9,35.0,False
256,9,20.0,True
256,9,10.0,True
256,9,9.0,True
256,9,3.0,True
256,9,2.0,True
256,9,14.0,True
256,9,6.0,True
256,9,34.0,True
237,10,97.0,False
237,10,103.0,False
237,10,104.0,False
237,10,110.0,False
237,10,111.0,False
237,10,113.0,False
237,10,114.0,False
237,10,119.0,True
237,10,118.0,False
237,10,123.0,False
237,10,126.0,True
237,10,122.0,False
237,10,125.0,False
237,10,98.0,True
237,10,108.0,True
237,10,106.0,True
237,10,107.0,True
237,10,96.0,True
237,10,112.0,True
237,7,282.0,False
237,7,287.0,False
237,7,291.0,False
237,7,286.0,False
237,7,303.0,False
237,7,294.0,False
237,7,312.0,True
237,7,301.0,False
237,7,300.0,True
237,7,295.0,False
237,7,296.0,False
237,7,314.0,False
237,7,309.0,False
237,7,302.0,True
237,7,284.0,True
237,7,311.0,True
237,7,316.0,True
237,7,283.0,True
237,7,317.0,True
237,7,290.0,True
237,7,292.0,True
213,10,96.0,False
213,10,103.0,False
213,10,104.0,False
213,10,109.0,False
213,10,110.0,False
213,10,115.0,False
213,10,112.0,True
213,10,113.0,False
213,10,118.0,False
213,10,123.0,False
213,10,125.0,False
213,10,124.0,True
213,10,122.0,False
213,10,119.0,True
213,10,105.0,True
213,10,126.0,True
213,10,98.0,True
213,10,97.0,True
213,10,111.0,True
213,10,108.0,True
213,10,107.0,True
213,20,320.0,False
213,20,325.0,False
213,20,324.0,False
213,20,330.0,False
213,20,333.0,False
213,20,352.0,False
213,20,335.0,False
213,20,338.0,True
213,20,343.0,False
213,20,344.0,True
213,20,342.0,False
213,20,337.0,False
213,20,350.0,False
213,20,349.0,True
213,20,326.0,True
213,20,321.0,True
213,20,322.0,True
213,20,327.0,True
213,20,332.0,True
213,20,340.0,True
213,20,346.0,True
197,10,96.0,False
197,10,104.0,False
197,10,105.0,False
197,10,109.0,False
197,10,111.0,False
197,10,112.0,False
197,10,119.0,True
197,10,114.0,False
197,10,118.0,False
197,10,123.0,False
197,10,110.0,True
197,10,125.0,False
197,10,126.0,False
197,10,124.0,True
197,10,98.0,True
197,10,97.0,True
197,10,108.0,True
197,10,107.0,True
197,10,116.0,True
197,2,166.0,False
197,2,172.0,False
197,2,175.0,False
197,2,173.0,False
197,2,176.0,True
197,2,190.0,False
197,2,177.0,True
197,2,195.0,False
197,2,188.0,False
197,2,182.0,False
197,2,203.0,True
197,2,200.0,False
197,2,204.0,False
197,2,191.0,False
197,2,167.0,True
197,2,205.0,True
197,2,189.0,True
197,2,192.0,True
197,2,183.0,True
197,2,194.0,True
197,2,168.0,True
197,2,174.0,True
197,2,201.0,True
187,10,96.0,False
187,10,104.0,False
187,10,105.0,False
187,10,108.0,False
187,10,109.0,True
187,10,111.0,False
187,10,113.0,False
187,10,118.0,False
187,10,119.0,False
187,10,114.0,True
187,10,123.0,False
187,10,124.0,True
187,10,125.0,False
187,10,126.0,False
187,10,98.0,True
187,10,97.0,True
187,10,110.0,True
187,10,120.0,True
187,10,107.0,True
187,10,116.0,True
187,10,112.0,True
187,3,506.0,False
187,3,514.0,False
187,3,511.0,False
187,3,510.0,False
187,3,524.0,False
187,3,522.0,True
187,3,525.0,False
187,3,531.0,True
187,3,521.0,False
187,3,517.0,False
187,3,519.0,False
187,3,534.0,False
187,3,537.0,True
187,3,538.0,False
187,3,526.0,True
187,3,512.0,True
187,3,507.0,True
187,3,536.0,True
187,3,528.0,True
187,3,518.0,True
187,3,520.0,True
187,3,523.0,True
187,3,533.0,True
167,10,96.0,False
167,10,103.0,False
167,10,105.0,False
167,10,108.0,False
167,10,107.0,True
167,10,110.0,False
167,10,115.0,False
167,10,116.0,False
167,10,114.0,True
167,10,118.0,False
167,10,123.0,False
167,10,122.0,False
167,10,126.0,False
167,10,112.0,True
167,10,98.0,True
167,10,97.0,True
167,10,104.0,True
167,10,119.0,True
167,10,111.0,True
167,10,109.0,True
167,10,120.0,True
167,10,125.0,True
167,10,124.0,True
167,16,539.0,False
167,16,548.0,False
167,16,546.0,True
167,16,545.0,False
167,16,576.0,True
167,16,549.0,False
167,16,561.0,False
167,16,558.0,False
167,16,559.0,False
167,16,564.0,True
167,16,569.0,False
167,16,555.0,False
167,16,575.0,False
167,16,574.0,False
167,16,550.0,True
167,16,543.0,True
167,16,556.0,True
167,16,554.0,True
167,16,557.0,True
167,16,572.0,True
167,16,568.0,True
167,16,540.0,True
167,16,547.0,True
144,10,96.0,False
144,10,107.0,False
144,10,103.0,False
144,10,108.0,False
144,10,110.0,False
144,10,115.0,False
144,10,112.0,True
144,10,113.0,False
144,10,118.0,False
144,10,124.0,False
144,10,120.0,True
144,10,122.0,False
144,10,116.0,True
144,10,125.0,False
144,10,126.0,True
144,10,98.0,True
144,10,123.0,True
144,10,97.0,True
144,10,104.0,True
144,10,111.0,True
144,10,109.0,True
144,10,114.0,True
144,13,667.0,False
144,13,673.0,False
144,13,676.0,False
144,13,672.0,False
144,13,684.0,False
144,13,695.0,True
144,13,688.0,False
144,13,680.0,False
144,13,682.0,False
144,13,694.0,True
144,13,700.0,False
144,13,701.0,True
144,13,698.0,False
144,13,686.0,False
144,13,691.0,True
144,13,681.0,True
144,13,674.0,True
144,13,668.0,True
144,13,685.0,True
144,13,706.0,True
144,13,678.0,True
144,13,703.0,True
144,13,696.0,True
128,10,98.0,False
128,10,103.0,False
128,10,105.0,False
128,10,110.0,False
128,10,109.0,True
128,10,111.0,False
128,10,112.0,False
128,10,113.0,True
128,10,118.0,False
128,10,124.0,False
128,10,125.0,True
128,10,123.0,False
128,10,122.0,False
128,10,126.0,False
128,10,115.0,True
128,10,97.0,True
128,10,104.0,True
128,10,108.0,True
128,10,107.0,True
128,10,116.0,True
128,10,96.0,True
128,10,114.0,True
128,1,626.0,False
128,1,635.0,False
128,1,631.0,False
128,1,630.0,False
128,1,632.0,False
128,1,642.0,False
128,1,657.0,False
128,1,648.0,False
128,1,662.0,True
128,1,650.0,False
128,1,666.0,False
128,1,649.0,True
128,1,663.0,False
128,1,644.0,True
128,1,638.0,True
128,1,664.0,True
128,1,627.0,True
128,1,625.0,True
128,1,647.0,True
128,1,665.0,True
128,1,637.0,True
128,1,654.0,True
101,10,98.0,False
101,10,103.0,False
101,10,104.0,False
101,10,110.0,False
101,10,111.0,False
101,10,112.0,False
101,10,116.0,False
101,10,113.0,True
101,10,118.0,False
101,10,125.0,True
101,10,114.0,False
101,10,123.0,True
101,10,122.0,False
101,10,126.0,False
101,10,105.0,True
101,10,115.0,True
101,10,97.0,True
101,10,108.0,True
101,10,109.0,True
101,10,124.0,True
101,10,101.0,True
101,4,708.0,False
101,4,717.0,False
101,4,716.0,False
101,4,725.0,False
101,4,728.0,False
101,4,731.0,False
101,4,742.0,False
101,4,736.0,False
101,4,735.0,True
101,4,746.0,False
101,4,737.0,False
101,4,745.0,True
101,4,734.0,False
101,4,726.0,True
101,4,740.0,True
